date,coin,price,market_cap,volume
2026-01-19 12:00:08.324,ethereum,3221.0346933886226,388758694909.8696,28452186171.479507
2026-01-19 13:03:48.659,ethereum,3221.7831191098044,388904633342.4233,28742809651.51417
2026-01-19 14:01:16.023,ethereum,3216.735849906306,388271257772.8983,29801717789.76158
2026-01-19 15:00:20.834,ethereum,3211.1339163490306,387568258901.74316,30428008880.27618
2026-01-19 16:02:23.445,ethereum,3215.04733169902,388013136439.96826,30674711004.567497
2026-01-19 17:03:09.030,ethereum,3222.385206097108,388400432560.43665,31221509150.61016
2026-01-19 18:02:53.878,ethereum,3218.268242385051,388393893156.8351,30457897898.897224
2026-01-19 19:01:28.234,ethereum,3212.7198036167165,387636118625.8137,30167832459.439724
2026-01-19 20:02:20.757,ethereum,3217.0996882077093,388281825900.5798,28660094153.55058
2026-01-19 21:02:11.025,ethereum,3213.87811294079,387896555627.1484,28988961186.744488
2026-01-19 22:01:57.696,ethereum,3211.7945935022626,387562044163.5191,30297059801.38753
2026-01-19 23:00:11.279,ethereum,3197.698455979384,385920033907.6579,30528497104.89126
2026-01-20 00:02:20.876,ethereum,3186.2352674709255,384625368456.68317,28634929003.067158
2026-01-20 01:01:38.859,ethereum,3181.5520397375803,384049029500.5639,22602463526.043503
2026-01-20 02:01:35.889,ethereum,3194.6840610634517,385609263669.56824,21855521944.530514
2026-01-20 03:01:37.803,ethereum,3193.152663882552,385057574440.82776,21280608506.312286
2026-01-20 04:01:26.894,ethereum,3185.492699842182,384469505897.6051,21654295463.48994
2026-01-20 05:01:45.647,ethereum,3171.021399715985,383557270937.17224,21341791485.674976
2026-01-20 06:01:17.774,ethereum,3169.135409288059,382638909875.19434,19620309242.584545
2026-01-20 07:03:01.207,ethereum,3110.525940390807,375544534233.72284,21135330568.455284
2026-01-20 08:01:28.923,ethereum,3125.8860492651675,377335958182.9548,22550136037.93461
2026-01-20 09:02:13.368,ethereum,3101.057763980308,373738270490.1558,22715523558.42446
2026-01-20 10:01:11.103,ethereum,3089.541509314204,372994816749.8696,22935329882.395256
2026-01-20 11:01:47.587,ethereum,3098.870567458938,373967880536.58,23132262832.64924
2026-01-20 12:01:03.076,ethereum,3106.547238013766,375185773162.88904,22332576038.423313
2026-01-20 13:01:37.710,ethereum,3108.1193155929054,375074999895.44684,22053198899.606365
2026-01-20 14:02:50.689,ethereum,3079.485415195748,371366865596.9997,23973168345.956425
2026-01-20 15:01:42.869,ethereum,3041.707963838635,367504056749.2282,25354362311.78651
2026-01-20 16:01:26.348,ethereum,3028.5320613612585,364996117752.0241,28058424680.849426
2026-01-20 17:01:42.879,ethereum,3003.209788437512,362607533123.36035,28767205443.030895
2026-01-20 18:01:48.969,ethereum,2997.6359515068834,361105837918.14465,31491827112.43969
2026-01-20 19:01:29.525,ethereum,2991.082133886964,360982640260.65594,30918639793.785706
2026-01-20 20:01:06.505,ethereum,2992.399936881445,361359297046.89984,31614841815.168095
2026-01-20 21:01:33.277,ethereum,2994.0662969276123,361528163819.72626,32117176571.91007
2026-01-20 22:01:26.637,ethereum,2988.8260710189593,360857157978.90497,33760978000.043694
2026-01-20 23:01:26.556,ethereum,2943.5140429287476,354929094976.983,33795991122.87018
2026-01-21 00:01:47.938,ethereum,2935.6234193160412,354099948267.15643,34750583222.71903
2026-01-21 01:03:03.712,ethereum,2956.3193332181754,356817543544.3254,34409667450.2347
2026-01-21 02:01:53.440,ethereum,2965.747203598716,358107983152.16156,35934149596.002495
2026-01-21 03:00:42.074,ethereum,2958.5075408702673,357194160167.58875,35934086536.30777
2026-01-21 04:03:04.039,ethereum,2978.5882083955003,359497002701.62463,34995578780.764946
2026-01-21 05:02:44.531,ethereum,2976.13752975451,359216665919.3249,34507067245.57124
2026-01-21 06:01:54.732,ethereum,2991.7856470932893,361158665858.1734,34625425060.01156
2026-01-21 07:00:45.713,ethereum,2976.1253591670707,359014756439.4444,33813141670.91531
2026-01-21 08:01:20.528,ethereum,2966.1435503049647,358000632891.7277,32511838557.949524
2026-01-21 09:01:54.199,ethereum,2961.5376737503357,357108689461.66364,32892924655.800774
2026-01-21 10:01:43.555,ethereum,2957.166505370206,357674754351.523,32550585231.406395
2026-01-21 11:00:12.883,ethereum,2961.3718682516783,357709058960.5571,31148673717.117794
2026-01-21 12:01:26.892,ethereum,2951.1610913732875,356771610772.54047,31808484955.94193
2026-01-21 13:01:24.482,ethereum,2927.757961089628,353364771133.181,32466827367.520485
2026-01-21 14:00:31.411,ethereum,2927.960932343257,353463472047.21893,32412830012.629833
2026-01-21 15:04:51.000,ethereum,2979.6509028998526,359461971875.84076,32943864130.623074
2026-01-21 16:02:43.414,ethereum,3000.091296308372,362101309461.15186,31769327183.63258
2026-01-21 17:03:33.388,ethereum,2898.085956662772,350020029188.76434,34091121151.03649
2026-01-21 18:01:40.838,ethereum,2900.5937203101976,350067417512.011,34145464156.839443
2026-01-21 19:01:10.824,ethereum,2924.525775649996,353170534618.6361,34598892369.56919
2026-01-21 20:03:38.085,ethereum,3044.4127126470316,368124423744.99084,37943797430.607086
2026-01-21 21:02:19.273,ethereum,3021.821251399534,365258289133.6999,40051143296.539536
2026-01-21 22:02:05.707,ethereum,3028.592793902351,365573393488.553,38856498298.01451
2026-01-21 23:01:57.764,ethereum,3008.755840241063,363140400912.7403,37325494600.556725
2026-01-22 00:01:19.621,ethereum,2979.5589066742377,359580461992.34454,36925868186.72411
2026-01-22 01:02:10.606,ethereum,3001.530680206272,362538812210.1311,36319754466.33238
2026-01-22 02:02:22.974,ethereum,3024.3935933454527,365030272528.61273,37571428381.33298
2026-01-22 03:00:44.942,ethereum,3015.5053677273822,363999632110.60406,36224207381.66941
2026-01-22 04:01:34.788,ethereum,3008.20895565873,363056556904.3371,35922073164.56998
2026-01-22 05:02:34.485,ethereum,3019.914149526946,364404395072.78815,35936885516.62998
2026-01-22 06:00:59.677,ethereum,3013.7477391495245,363652290746.9863,35696416762.597206
2026-01-22 07:02:07.710,ethereum,3017.056932789565,364148915322.6537,35487931962.53536
2026-01-22 08:03:12.453,ethereum,3000.7926300893387,362029950947.3477,34939167022.75829
2026-01-22 09:01:06.045,ethereum,3002.2708127319183,362582905011.3139,34374197780.39913
2026-01-22 10:02:05.038,ethereum,3011.538553142054,363499749237.338,34368661819.36452
2026-01-22 11:01:50.903,ethereum,2999.9488497081015,361792603883.8359,34870651090.85901
2026-01-22 12:01:37.619,ethereum,2983.8511112807487,360071570639.9176,35029780109.71308
2026-01-22 13:01:29.032,ethereum,2985.828824535182,360316257091.4456,32741322354.757435
2026-01-22 14:01:54.465,ethereum,2967.50294665777,358318211023.6573,33271460477.662926
2026-01-22 15:01:41.501,ethereum,2942.5244796574098,355181729649.0347,32209388228.323692
2026-01-22 16:01:43.455,ethereum,2940.0663125342926,355308109520.06805,31625789163.27481
2026-01-22 17:01:57.205,ethereum,2942.4363464177927,356090040678.6625,30871972904.166874
2026-01-22 18:01:50.741,ethereum,2955.134463160988,356720430304.52844,28552523230.579964
2026-01-22 19:02:04.550,ethereum,2940.730394609617,357009411272.4331,28015366586.528896
2026-01-22 20:01:23.863,ethereum,2951.3101701228557,356217240652.1741,24601200580.131607
2026-01-22 21:01:42.558,ethereum,2935.9764023765856,353964575837.10516,23563965053.339714
2026-01-22 22:01:38.641,ethereum,2945.6447210714896,355457082254.1495,22133455183.07212
2026-01-22 23:01:27.639,ethereum,2950.0108160383743,356065157891.41315,23221453823.38062
2026-01-23 00:01:52.738,ethereum,2949.6557203306907,355979983212.1626,22234581558.18287
2026-01-23 01:02:25.285,ethereum,2952.1241454100405,356232524500.0263,21893813489.09421
2026-01-23 02:01:04.920,ethereum,2965.486081924912,357558139289.9285,22782237760.56421
2026-01-23 03:01:44.660,ethereum,2949.3267841297225,356307498376.2901,21483305969.133068
2026-01-23 04:02:29.766,ethereum,2960.3255085947203,357327076557.2034,21146230958.745255
2026-01-23 05:01:45.437,ethereum,2975.1258926798982,359399774454.7706,22738180595.0368
2026-01-23 06:02:39.499,ethereum,2964.609307690485,357829275645.3027,21769121094.03766
2026-01-23 07:02:02.205,ethereum,2936.604625428734,354411168281.13556,22811400211.341347
2026-01-23 08:01:25.201,ethereum,2944.716536659101,355491997661.5861,22140220966.398445
2026-01-23 09:02:48.170,ethereum,2925.645010183537,352748095874.6765,23530484068.093887
2026-01-23 10:02:11.793,ethereum,2916.9404456126276,352065734143.9058,22772013365.43307
2026-01-23 11:01:50.393,ethereum,2926.736371764277,353219240525.6996,22328958436.04909
2026-01-23 12:02:52.245,ethereum,2935.3641075892733,354657587427.5665,22319426875.26537
2026-01-23 13:04:17.378,ethereum,2932.814795255768,353800828644.3025,22180925442.657978
2026-01-23 14:02:46.437,ethereum,2924.482847887195,353163455715.6122,21534307165.708492
2026-01-23 15:02:10.084,ethereum,2911.4339288713386,351341029491.3979,21272668299.953194
2026-01-23 16:02:34.051,ethereum,2943.768739926417,355547782358.2325,21308857215.38853
2026-01-23 17:00:45.888,ethereum,2963.4437644507907,358171812268.06445,21702650610.893684
2026-01-23 18:02:07.751,ethereum,2980.112485533348,359895379671.0049,22234590392.792442
2026-01-23 19:02:13.306,ethereum,2983.0995505246865,360236496202.50757,22415403778.753647
2026-01-23 20:01:53.730,ethereum,2953.880899375699,356600594048.6744,22965745297.041035
2026-01-23 21:01:57.179,ethereum,2937.4028711562273,354091028068.45636,23173017311.360992
2026-01-23 22:01:53.230,ethereum,2942.174774503698,355115047119.3702,23046783957.913635
2026-01-23 23:01:40.294,ethereum,2955.0654863597,356582279365.39136,23112690307.362686
2026-01-24 00:01:33.077,ethereum,2952.51424064263,356281036259.0707,22756448316.17364
2026-01-24 01:01:58.263,ethereum,2946.7271998395213,355674024220.4656,22752313748.024094
2026-01-24 02:01:34.323,ethereum,2951.9409590503055,356224833859.4908,22424291420.384228
2026-01-24 03:01:42.307,ethereum,2954.4673678986223,356612468011.9529,22251351689.479515
2026-01-24 04:01:31.681,ethereum,2958.3272151008678,357057808105.6768,22473035640.591297
2026-01-24 05:00:33.710,ethereum,2958.7866394733596,357123933586.8614,22149255154.976105
2026-01-24 06:02:05.140,ethereum,2956.4312795359474,356825138183.5411,22868548766.920162
2026-01-24 07:01:35.567,ethereum,2957.0408712266594,356897426927.4707,20992001524.72177
2026-01-24 08:00:02.654,ethereum,2954.73339649109,356623263189.26434,20616725594.97452
2026-01-24 09:01:31.456,ethereum,2958.196023218233,356880756486.0599,19603469308.01516
2026-01-24 10:02:05.412,ethereum,2955.7449917169297,356741544707.1524,18750303492.137844
2026-01-24 11:02:04.173,ethereum,2956.9926824358563,356903139879.9618,17887697457.761063
2026-01-24 12:03:33.647,ethereum,2956.013463073866,356822175659.9159,17650420619.037746
2026-01-24 13:00:15.259,ethereum,2957.685826031263,357015055070.8859,17504630170.1208
2026-01-24 14:02:06.471,ethereum,2948.3168051000766,356700371831.8323,18296299956.565083
2026-01-24 15:04:47.357,ethereum,2955.483710211332,356712958361.3402,15343718468.309643
2026-01-24 16:00:27.247,ethereum,2952.0266193570496,356401903706.9209,14526438702.837454
2026-01-24 17:01:55.097,ethereum,2954.297335542229,356602165209.7917,12793154114.267944
2026-01-24 18:01:18.234,ethereum,2959.046205143847,357030288546.0548,11451839902.112793
2026-01-24 19:03:07.364,ethereum,2959.2678230228967,357143694337.2636,10544657109.999802
2026-01-24 20:02:34.875,ethereum,2949.162021801243,356020290806.51544,9446750828.312283
2026-01-24 21:02:53.226,ethereum,2951.450446827024,356252124047.1079,8484878615.157179
2026-01-24 22:02:23.663,ethereum,2952.7330758574653,356192759458.53186,9744733474.622202
2026-01-24 23:02:18.161,ethereum,2958.417523902492,356758502162.52484,8265951909.954581
2026-01-25 00:01:44.938,ethereum,2948.764675287434,355886744034.5615,9315056204.815207
2026-01-25 01:01:29.749,ethereum,2953.841442892118,356377154917.79755,8201702241.724717
2026-01-25 02:02:57.777,ethereum,2950.692922420453,356088385780.36383,9263366990.325045
2026-01-25 03:01:06.582,ethereum,2948.577200373702,355868641734.57544,8102306567.174362
2026-01-25 04:01:58.119,ethereum,2937.954918224407,354641719883.57556,8275117474.907511
2026-01-25 05:02:20.635,ethereum,2940.5646718867642,355101511606.226,8389626659.512286
2026-01-25 06:02:17.808,ethereum,2942.5287724662917,355193235064.2507,8035631572.004799
2026-01-25 07:03:36.395,ethereum,2938.912554998655,354779168402.88324,8225740785.574454
2026-01-25 08:00:24.068,ethereum,2935.1149643740796,354230478929.4233,9169933936.415726
2026-01-25 09:03:16.838,ethereum,2926.047883312968,353259332962.98926,9800051828.968115
2026-01-25 10:03:09.045,ethereum,2932.0361948149616,353811370548.8672,9640398368.564123
2026-01-25 11:03:03.798,ethereum,2939.7258056990886,354977863805.603,9114648841.097754
2026-01-25 12:00:28.035,ethereum,2932.480099746953,353507327137.7688,10495076669.995567
2026-01-25 13:02:39.152,ethereum,2938.174673965828,354532406901.17865,10661208502.28562
2026-01-25 14:01:32.074,ethereum,2937.3081301871885,354595769537.8446,9578010228.387627
2026-01-25 15:01:24.963,ethereum,2929.1325547139527,353504011856.10944,10813817742.39878
2026-01-25 16:02:24.125,ethereum,2921.321357873095,352634115866.90576,10790506613.009844
2026-01-25 17:02:51.185,ethereum,2893.7629466655026,349064721168.63965,13091106120.169422
2026-01-25 18:01:39.950,ethereum,2880.1409027137274,347562048726.5453,12477685745.724377
2026-01-25 19:00:40.806,ethereum,2845.2052203987873,342678138787.58795,16378641983.371172
2026-01-25 20:03:20.700,ethereum,2813.238445688425,339529597667.0418,18689298540.905087
2026-01-25 21:03:17.397,ethereum,2812.7812470898134,338347656539.11896,20575386642.911007
2026-01-25 22:01:44.765,ethereum,2815.4314816645783,339781920436.47955,21595250057.098778
2026-01-25 23:01:21.788,ethereum,2801.8721466633624,337975987127.2615,21911372401.742363
2026-01-26 00:01:59.082,ethereum,2813.142192300581,339530607745.63635,23971946018.87138
2026-01-26 01:00:30.465,ethereum,2837.7206573337658,342496457464.2769,24254673756.978928
2026-01-26 02:02:17.191,ethereum,2876.2912602501983,347446410273.9952,27208830958.91528
2026-01-26 03:02:05.846,ethereum,2862.1333385734947,345344340983.07117,27786194444.3105
2026-01-26 04:01:21.488,ethereum,2846.219450844881,343022440207.43536,28527391029.96094
2026-01-26 05:01:12.070,ethereum,2861.9557190032674,345444163842.80145,29133026935.93324
2026-01-26 06:00:48.157,ethereum,2866.1719675300706,345984634186.4326,29657164076.18688
2026-01-26 07:02:17.020,ethereum,2884.253629046503,348360501460.2249,30834072540.7769
2026-01-26 08:01:50.260,ethereum,2901.6425853272144,349549862710.974,30829580568.870136
2026-01-26 09:01:43.292,ethereum,2908.8795386494253,351034252181.78107,31288724612.1031
2026-01-26 10:02:07.086,ethereum,2882.340005395246,347874687945.8935,31922626381.920544
2026-01-26 11:02:43.313,ethereum,2893.611720880354,349242784915.58215,33088513936.30217
2026-01-26 12:00:38.439,ethereum,2888.905270063252,348665246992.44714,32562468239.156376
2026-01-26 13:01:17.486,ethereum,2899.725701234081,349913285630.806,33130477926.298058
2026-01-26 14:02:26.094,ethereum,2906.8596647643435,350844705557.15765,33031684707.84601
2026-01-26 15:02:43.653,ethereum,2918.753303364091,352410530949.88617,35992132029.65669
2026-01-26 16:01:38.093,ethereum,2897.939770557557,350031980275.0208,37316558647.04745
2026-01-26 17:02:05.337,ethereum,2898.534845760637,349789706832.33905,36571734712.522575
2026-01-26 18:01:26.637,ethereum,2906.545938686456,350907231672.1258,36454299747.19668
2026-01-26 19:02:26.844,ethereum,2930.5306347165806,352680438754.3219,33299004814.87206
2026-01-26 20:03:20.066,ethereum,2919.29069609587,352297500568.2982,31935960860.583797
2026-01-26 21:02:01.671,ethereum,2898.6748099068463,349853871503.0216,31880601105.185284
2026-01-26 22:01:42.788,ethereum,2925.6366941823185,353054512265.1497,32601903335.644485
2026-01-26 23:01:49.361,ethereum,2922.376688193718,352889787843.89777,31013802835.902573
2026-01-27 00:03:33.429,ethereum,2924.8145679901977,353263339074.979,31410010139.543694
2026-01-27 01:01:24.150,ethereum,2916.728595678238,351960702160.94305,30131056286.23762
2026-01-27 02:03:39.128,ethereum,2930.200030607806,353563354998.9502,28219146552.827377
